transaction_amount,customer_tenure_months,retry_count,gateway_response_time_ms,is_high_value_transaction,is_repeat_failure,failure_reason_bank_decline,failure_reason_card_expired,failure_reason_insufficient_funds,failure_reason_network_error,payment_method_Bank transfer (automatic),payment_method_Credit card (automatic),payment_method_Electronic check,payment_method_Mailed check,customer_segment_high_value_repeat,customer_segment_new_customer,customer_segment_occasional
95.45,18,3,428,1,1,False,False,True,False,False,False,True,False,False,False,True
104.55,56,0,444,1,0,False,True,False,False,True,False,False,False,True,False,False
90.4,4,1,460,1,0,False,False,True,False,False,False,True,False,False,False,True
115.0,64,1,52,1,0,False,True,False,False,False,False,True,False,True,False,False
80.9,61,3,501,1,1,False,False,True,False,True,False,False,False,True,False,False
99.4,71,0,350,1,0,False,True,False,False,False,False,True,False,True,False,False
69.8,2,0,2585,0,0,False,False,False,True,False,True,False,False,False,True,False
102.1,64,0,395,1,0,False,False,True,False,False,False,True,False,True,False,False
108.45,45,1,277,1,0,True,False,False,False,False,True,False,False,True,False,False
23.75,18,1,328,0,0,False,True,False,False,False,False,False,True,False,False,True
25.7,66,2,2296,0,1,False,False,False,True,False,True,False,False,False,False,True
40.55,37,1,414,0,0,False,False,True,False,False,False,False,True,False,False,True
25.0,39,2,552,0,1,False,False,True,False,False,False,False,True,False,False,True
84.8,25,2,443,1,1,False,False,True,False,False,False,True,False,True,False,False
87.0,22,1,259,1,0,True,False,False,False,True,False,False,False,False,False,True
19.6,10,0,618,0,0,True,False,False,False,True,False,False,False,False,False,True
20.35,20,2,229,0,1,False,False,True,False,False,False,False,True,False,False,True
64.4,8,3,442,0,1,True,False,False,False,False,True,False,False,False,False,True
52.15,49,1,1998,0,0,False,False,False,True,False,True,False,False,False,False,True
105.85,65,3,50,1,1,False,False,True,False,False,True,False,False,True,False,False
45.2,1,0,174,0,0,False,True,False,False,False,False,True,False,False,True,False
94.45,5,0,2274,1,0,False,False,False,True,False,False,True,False,False,False,True
96.6,72,0,181,1,0,False,False,True,False,True,False,False,False,True,False,False
110.15,72,0,169,1,0,False,False,True,False,False,False,True,False,True,False,False
100.3,53,0,552,1,0,False,False,True,False,False,False,False,True,True,False,False
75.3,21,1,441,1,0,False,False,True,False,False,False,False,True,False,False,True
107.9,70,0,364,1,0,False,True,False,False,False,False,True,False,True,False,False
103.7,33,0,2930,1,0,False,False,False,True,False,False,False,True,True,False,False
75.6,23,2,455,1,1,True,False,False,False,True,False,False,False,False,False,True
54.65,45,1,503,0,0,False,False,True,False,True,False,False,False,False,False,True
19.65,35,0,350,0,0,False,True,False,False,False,False,False,True,False,False,True
20.25,16,2,418,0,1,False,False,True,False,True,False,False,False,False,False,True
106.65,49,3,405,1,1,False,False,True,False,False,True,False,False,True,False,False
19.3,1,0,3344,0,0,False,False,False,True,False,False,False,True,False,True,False
80.8,61,0,555,1,0,False,False,True,False,True,False,False,False,True,False,False
19.5,68,0,212,0,0,False,False,True,False,True,False,False,False,False,False,True
19.75,1,1,462,0,0,True,False,False,False,False,False,False,True,False,True,False
53.6,60,0,480,0,0,False,False,True,False,False,False,True,False,False,False,True
25.55,53,2,308,0,1,False,False,True,False,False,True,False,False,False,False,True
103.3,28,1,55,1,0,False,True,False,False,False,False,True,False,True,False,False
69.65,2,0,185,0,0,True,False,False,False,False,False,True,False,False,True,False
70.2,1,0,645,0,0,False,False,True,False,False,False,True,False,False,True,False
72.65,16,0,320,1,0,False,False,True,False,False,False,True,False,False,False,True
20.1,72,1,312,0,0,False,True,False,False,True,False,False,False,False,False,True
55.15,6,2,1395,0,1,False,False,False,True,False,False,False,True,False,False,True
107.95,3,0,234,1,0,False,True,False,False,False,False,True,False,False,True,False
90.4,49,1,291,1,0,False,True,False,False,False,True,False,False,True,False,False
50.45,1,0,442,0,0,False,True,False,False,False,False,False,True,False,True,False
94.4,50,0,338,1,0,True,False,False,False,False,True,False,False,True,False,False
29.3,12,0,751,0,0,True,False,False,False,False,False,False,True,False,False,True
80.3,32,3,3226,1,1,False,False,False,True,False,True,False,False,True,False,False
103.25,68,0,440,1,0,False,False,True,False,False,True,False,False,True,False,False
20.8,1,0,651,0,0,False,True,False,False,False,False,False,True,False,True,False
36.0,40,3,1106,0,1,False,False,False,True,False,True,False,False,False,False,True
51.35,5,1,206,0,0,False,True,False,False,False,False,True,False,False,False,True
78.85,72,0,691,1,0,False,False,True,False,True,False,False,False,True,False,False
85.45,1,1,373,1,0,True,False,False,False,False,False,True,False,False,True,False
109.1,58,2,151,1,1,False,False,True,False,False,True,False,False,True,False,False
24.6,24,0,398,0,0,True,False,False,False,True,False,False,False,False,False,True
83.9,3,3,400,1,1,False,False,True,False,False,False,False,True,False,True,False
20.3,62,1,287,0,0,True,False,False,False,True,False,False,False,False,False,True
110.9,72,1,461,1,0,False,False,True,False,False,True,False,False,True,False,False
71.05,50,0,314,1,0,True,False,False,False,False,False,True,False,True,False,False
20.0,66,0,384,0,0,True,False,False,False,False,True,False,False,False,False,True
81.2,40,1,317,1,0,False,True,False,False,False,False,True,False,True,False,False
70.75,40,0,50,1,0,False,False,True,False,False,True,False,False,True,False,False
103.15,67,0,235,1,0,False,False,True,False,True,False,False,False,True,False,False
104.75,56,1,437,1,0,False,True,False,False,False,False,True,False,True,False,False
20.2,64,1,385,0,0,False,False,True,False,False,False,False,True,False,False,True
84.35,20,1,263,1,0,False,False,True,False,False,False,True,False,False,False,True
95.5,71,0,656,1,0,False,False,True,False,False,True,False,False,True,False,False
74.55,41,2,505,1,1,True,False,False,False,False,True,False,False,True,False,False
48.9,72,2,2709,0,1,False,False,False,True,False,False,False,True,False,False,True
46.4,18,1,332,0,0,True,False,False,False,False,True,False,False,False,False,True
71.0,71,1,540,1,0,False,False,True,False,True,False,False,False,True,False,False
65.65,46,1,564,0,0,False,True,False,False,False,False,False,True,True,False,False
20.25,46,0,280,0,0,False,True,False,False,True,False,False,False,False,False,True
54.65,57,2,632,0,1,False,False,True,False,False,False,False,True,False,False,True
80.65,68,1,527,1,0,True,False,False,False,False,False,True,False,True,False,False
25.15,1,1,1982,0,0,False,False,False,True,False,False,False,True,False,True,False
20.4,38,2,325,0,1,True,False,False,False,True,False,False,False,False,False,True
79.3,32,0,2903,1,0,False,False,False,True,False,False,False,True,True,False,False
45.0,2,3,164,0,1,False,True,False,False,False,False,True,False,False,True,False
70.15,10,0,628,0,0,True,False,False,False,False,False,False,True,False,False,True
19.4,72,1,500,0,0,False,True,False,False,True,False,False,False,False,False,True
110.8,65,1,120,1,0,False,False,True,False,False,True,False,False,True,False,False
84.1,21,0,491,1,0,True,False,False,False,False,False,True,False,False,False,True
19.65,67,0,429,0,0,False,True,False,False,False,False,False,True,False,False,True
75.85,12,3,457,1,1,True,False,False,False,False,False,False,True,False,False,True
102.8,25,0,277,1,0,False,False,True,False,False,False,False,True,True,False,False
85.2,8,2,314,1,1,False,True,False,False,False,False,True,False,False,False,True
19.45,1,0,478,0,0,True,False,False,False,False,False,True,False,False,True,False
79.4,65,0,415,1,0,False,False,True,False,True,False,False,False,True,False,False
54.85,2,2,446,0,1,False,False,True,False,False,False,False,True,False,True,False
48.7,62,1,4218,0,0,False,False,False,True,True,False,False,False,False,False,True
84.9,36,3,353,1,1,False,True,False,False,False,False,True,False,True,False,False
19.3,38,2,554,0,1,True,False,False,False,False,False,False,True,False,False,True
59.6,57,3,322,0,1,True,False,False,False,False,False,False,True,False,False,True
20.35,32,3,4414,0,1,False,False,False,True,False,True,False,False,False,False,True
90.4,44,2,363,1,1,False,True,False,False,False,False,False,True,True,False,False
54.4,2,1,331,0,0,True,False,False,False,False,False,False,True,False,True,False
114.5,41,1,336,1,0,False,False,True,False,True,False,False,False,True,False,False
90.9,14,0,585,1,0,False,False,True,False,True,False,False,False,False,False,True
85.6,56,1,598,1,0,False,False,True,False,True,False,False,False,True,False,False
84.55,7,0,562,1,0,True,False,False,False,False,False,True,False,False,False,True
20.45,11,0,412,0,0,False,True,False,False,False,True,False,False,False,False,True
20.2,13,3,182,0,1,True,False,False,False,False,False,False,True,False,False,True
105.15,71,0,516,1,0,False,True,False,False,True,False,False,False,True,False,False
24.85,22,1,333,0,0,False,False,True,False,False,True,False,False,False,False,True
99.0,42,2,443,1,1,False,False,True,False,False,False,True,False,True,False,False
19.65,15,0,265,0,0,False,False,True,False,False,False,False,True,False,False,True
92.15,69,0,306,1,0,True,False,False,False,False,False,False,True,True,False,False
75.3,23,0,284,1,0,False,False,True,False,False,True,False,False,False,False,True
73.85,19,2,398,1,1,False,False,True,False,False,True,False,False,False,False,True
50.65,63,2,437,0,1,True,False,False,False,True,False,False,False,False,False,True
72.95,68,2,2356,1,1,False,False,False,True,True,False,False,False,True,False,False
80.55,1,0,383,1,0,False,False,True,False,False,False,True,False,False,True,False
39.05,18,0,351,0,0,True,False,False,False,False,False,True,False,False,False,True
58.25,71,2,652,0,1,False,False,True,False,True,False,False,False,False,False,True
20.35,15,0,2721,0,0,False,False,False,True,False,True,False,False,False,False,True
19.7,8,0,259,0,0,True,False,False,False,False,False,False,True,False,False,True
96.8,21,1,168,1,0,False,False,True,False,True,False,False,False,False,False,True
89.75,6,2,364,1,1,False,False,True,False,False,False,True,False,False,False,True
29.8,69,3,289,0,1,True,False,False,False,False,True,False,False,False,False,True
56.4,68,0,654,0,0,False,True,False,False,False,False,False,True,False,False,True
20.3,1,2,302,0,1,True,False,False,False,True,False,False,False,False,True,False
19.95,62,0,218,0,0,True,False,False,False,True,False,False,False,False,False,True
78.95,38,0,447,1,0,False,False,True,False,False,True,False,False,True,False,False
85.3,5,0,239,1,0,True,False,False,False,False,False,True,False,False,False,True
94.6,3,2,403,1,1,False,False,True,False,False,False,True,False,False,True,False
115.65,45,0,50,1,0,False,False,True,False,False,False,True,False,True,False,False
20.95,1,1,507,0,0,True,False,False,False,False,False,False,True,False,True,False
75.5,9,0,590,1,0,False,False,True,False,False,True,False,False,False,False,True
69.8,20,1,481,0,0,False,False,True,False,True,False,False,False,False,False,True
79.5,54,0,332,1,0,True,False,False,False,False,False,True,False,True,False,False
19.7,20,0,393,0,0,False,True,False,False,False,False,False,True,False,False,True
108.1,48,1,589,1,0,False,False,True,False,True,False,False,False,True,False,False
24.95,54,0,527,0,0,False,True,False,False,True,False,False,False,False,False,True
50.1,1,1,351,0,0,False,False,True,False,False,False,True,False,False,True,False
43.8,1,2,357,0,1,False,False,True,False,False,False,True,False,False,True,False
19.55,1,1,225,0,0,False,True,False,False,False,False,False,True,False,True,False
19.95,48,0,333,0,0,False,False,True,False,True,False,False,False,False,False,True
19.55,1,0,282,0,0,True,False,False,False,False,False,False,True,False,True,False
72.1,37,0,3477,1,0,False,False,False,True,False,False,False,True,True,False,False
19.1,1,0,480,0,0,True,False,False,False,False,False,False,True,False,True,False
25.2,39,3,549,0,1,False,True,False,False,False,False,False,True,False,False,True
55.5,4,2,369,0,1,False,False,True,False,False,True,False,False,False,False,True
24.15,33,3,1983,0,1,False,False,False,True,False,True,False,False,False,False,True
19.25,18,2,2284,0,1,False,False,False,True,False,False,False,True,False,False,True
50.05,4,0,565,0,0,False,False,True,False,False,False,False,True,False,False,True
21.2,56,1,523,0,0,False,False,True,False,False,False,False,True,False,False,True
70.0,17,1,3716,0,0,False,False,False,True,False,False,True,False,False,False,True
90.1,50,2,308,1,1,True,False,False,False,False,True,False,False,True,False,False
20.3,72,1,3406,0,0,False,False,False,True,True,False,False,False,False,False,True
75.05,10,0,444,1,0,False,True,False,False,False,False,True,False,False,False,True
20.1,25,3,218,0,1,True,False,False,False,False,False,False,True,False,False,True
25.05,71,1,2812,0,0,False,False,False,True,False,True,False,False,False,False,True
25.55,20,1,1053,0,0,False,False,False,True,True,False,False,False,False,False,True
86.1,14,3,314,1,1,False,True,False,False,False,False,True,False,False,False,True
56.15,62,1,545,0,0,True,False,False,False,True,False,False,False,False,False,True
25.5,8,2,265,0,1,True,False,False,False,False,False,False,True,False,False,True
90.05,54,3,697,1,1,False,False,True,False,False,False,True,False,True,False,False
118.6,61,2,430,1,1,True,False,False,False,False,False,True,False,True,False,False
59.55,67,1,497,0,0,False,True,False,False,False,False,True,False,False,False,True
81.35,49,3,317,1,1,False,False,True,False,False,True,False,False,True,False,False
91.7,66,1,677,1,0,False,True,False,False,True,False,False,False,True,False,False
104.1,47,1,584,1,0,False,False,True,False,False,False,True,False,True,False,False
36.0,21,0,419,0,0,False,False,True,False,False,False,False,True,False,False,True
99.0,51,1,500,1,0,False,False,True,False,False,False,True,False,True,False,False
81.7,22,0,595,1,0,False,False,True,False,False,False,True,False,False,False,True
20.7,3,0,2852,0,0,False,False,False,True,False,False,False,True,False,True,False
110.5,64,2,123,1,1,True,False,False,False,False,True,False,False,True,False,False
53.4,67,1,2204,0,0,False,False,False,True,False,True,False,False,False,False,True
25.4,72,3,237,0,1,True,False,False,False,False,False,False,True,False,False,True
61.45,37,0,471,0,0,False,False,True,False,False,True,False,False,True,False,False
19.6,37,0,192,0,0,False,False,True,False,False,False,False,True,False,False,True
98.4,41,3,590,1,1,False,False,True,False,False,False,True,False,True,False,False
104.25,65,0,340,1,0,False,True,False,False,False,False,True,False,True,False,False
19.9,47,1,455,0,0,False,False,True,False,True,False,False,False,False,False,True
74.95,26,1,420,1,0,True,False,False,False,True,False,False,False,True,False,False
85.35,9,0,2130,1,0,False,False,False,True,False,False,True,False,False,False,True
80.6,60,0,547,1,0,False,False,True,False,True,False,False,False,True,False,False
86.05,1,2,438,1,1,False,True,False,False,False,False,True,False,False,True,False
43.6,62,3,864,0,1,False,True,False,False,False,True,False,False,False,False,True
69.25,6,0,2868,0,0,False,False,False,True,False,False,False,True,False,False,True
98.6,53,2,768,1,1,False,False,True,False,False,False,False,True,True,False,False
75.5,32,2,293,1,1,False,True,False,False,True,False,False,False,True,False,False
118.35,67,0,571,1,0,False,False,True,False,True,False,False,False,True,False,False
25.4,15,3,2586,0,1,False,False,False,True,False,True,False,False,False,False,True
30.2,49,0,389,0,0,False,False,True,False,True,False,False,False,False,False,True
55.15,22,2,916,0,1,False,False,False,True,False,False,True,False,False,False,True
105.25,64,1,417,1,0,False,False,True,False,False,False,True,False,True,False,False
82.35,21,0,1876,1,0,False,False,False,True,False,False,True,False,False,False,True
98.1,12,1,265,1,0,False,True,False,False,False,False,True,False,False,False,True
94.1,43,2,387,1,1,False,True,False,False,False,False,True,False,True,False,False
20.35,66,1,2370,0,0,False,False,False,True,False,False,True,False,False,False,True
96.1,44,1,2416,1,0,False,False,False,True,False,False,True,False,True,False,False
20.65,17,0,380,0,0,False,False,True,False,False,False,False,True,False,False,True
50.1,1,0,359,0,0,True,False,False,False,False,False,False,True,False,True,False
97.8,51,1,588,1,0,False,True,False,False,False,False,True,False,True,False,False
20.25,9,0,50,0,0,False,True,False,False,False,False,False,True,False,False,True
100.05,64,0,399,1,0,False,False,True,False,False,True,False,False,True,False,False
75.0,8,0,484,1,0,False,True,False,False,False,False,False,True,False,False,True
74.3,57,0,2192,1,0,False,False,False,True,False,False,True,False,True,False,False
68.7,59,1,443,0,0,False,True,False,False,True,False,False,False,True,False,False
66.15,64,0,1691,0,0,False,False,False,True,False,True,False,False,True,False,False
19.4,1,2,2504,0,1,False,False,False,True,False,False,False,True,False,True,False
85.9,72,0,362,1,0,True,False,False,False,False,True,False,False,True,False,False
80.5,1,1,131,1,0,False,False,True,False,False,False,True,False,False,True,False
25.0,51,3,2359,0,1,False,False,False,True,True,False,False,False,False,False,True
84.3,42,1,3669,1,0,False,False,False,True,False,False,True,False,True,False,False
20.3,1,2,2247,0,1,False,False,False,True,False,True,False,False,False,True,False
103.2,56,2,631,1,1,False,False,True,False,True,False,False,False,True,False,False
106.4,39,2,644,1,1,False,False,True,False,False,False,True,False,True,False,False
40.65,25,0,401,0,0,True,False,False,False,False,True,False,False,False,False,True
72.9,71,0,638,1,0,False,False,True,False,True,False,False,False,True,False,False
46.0,10,0,377,0,0,False,False,True,False,False,False,False,True,False,False,True
84.9,40,1,444,1,0,False,False,True,False,False,False,True,False,True,False,False
24.0,68,1,283,0,0,False,True,False,False,True,False,False,False,False,False,True
20.4,61,3,180,0,1,False,True,False,False,False,False,False,True,False,False,True
86.9,69,2,1486,1,1,False,False,False,True,True,False,False,False,True,False,False
85.35,30,2,2514,1,1,False,False,False,True,True,False,False,False,True,False,False
46.2,1,2,259,0,1,False,False,True,False,False,True,False,False,False,True,False
19.25,22,0,307,0,0,False,True,False,False,False,False,False,True,False,False,True
94.9,38,3,304,1,1,False,True,False,False,True,False,False,False,True,False,False
75.25,3,0,477,1,0,False,False,True,False,False,False,True,False,False,True,False
35.45,1,0,434,0,0,True,False,False,False,False,False,True,False,False,True,False
89.55,41,1,400,1,0,False,False,True,False,False,False,True,False,True,False,False
50.3,7,0,354,0,0,False,False,True,False,True,False,False,False,False,False,True
103.75,68,1,660,1,0,False,True,False,False,False,True,False,False,True,False,False
63.95,5,0,536,0,0,False,False,True,False,False,True,False,False,False,False,True
102.6,41,0,593,1,0,True,False,False,False,False,False,True,False,True,False,False
25.75,35,1,369,0,0,True,False,False,False,False,False,True,False,False,False,True
86.0,19,1,542,1,0,True,False,False,False,True,False,False,False,False,False,True
79.45,69,1,344,1,0,False,False,True,False,False,True,False,False,True,False,False
73.85,45,1,302,1,0,True,False,False,False,False,True,False,False,True,False,False
67.85,67,3,122,0,1,False,False,True,False,False,False,False,True,True,False,False
79.4,61,0,372,1,0,False,False,True,False,False,False,True,False,True,False,False
84.85,24,1,251,1,0,False,True,False,False,True,False,False,False,False,False,True
69.25,22,1,415,0,0,True,False,False,False,False,False,True,False,False,False,True
81.2,63,1,402,1,0,False,True,False,False,False,True,False,False,True,False,False
35.75,1,0,315,0,0,False,False,True,False,False,False,True,False,False,True,False
104.15,24,1,399,1,0,False,False,True,False,False,False,True,False,False,False,True
95.55,39,0,541,1,0,False,False,True,False,False,False,True,False,True,False,False
91.35,63,0,344,1,0,False,True,False,False,False,False,True,False,True,False,False
50.75,1,3,2759,0,1,False,False,False,True,False,False,False,True,False,True,False
29.8,26,3,50,0,1,True,False,False,False,False,False,False,True,False,False,True
51.35,41,0,299,0,0,False,False,True,False,False,False,True,False,False,False,True
20.3,22,0,685,0,0,False,False,True,False,False,True,False,False,False,False,True
89.7,35,2,500,1,1,False,True,False,False,False,False,True,False,True,False,False
19.8,37,0,2333,0,0,False,False,False,True,False,True,False,False,False,False,True
103.65,55,1,480,1,0,True,False,False,False,False,True,False,False,True,False,False
66.15,38,0,638,0,0,False,False,True,False,True,False,False,False,True,False,False
35.15,32,0,3319,0,0,False,False,False,True,False,False,True,False,False,False,True
86.0,14,0,585,1,0,False,False,True,False,False,False,False,True,False,False,True
104.05,62,0,305,1,0,False,False,True,False,False,False,True,False,True,False,False
86.3,14,1,484,1,0,False,False,True,False,False,False,True,False,False,False,True
89.2,29,0,385,1,0,False,True,False,False,False,False,True,False,True,False,False
89.8,54,0,1126,1,0,False,False,False,True,False,False,False,True,True,False,False
95.15,71,1,1591,1,0,False,False,False,True,False,True,False,False,True,False,False
94.8,47,0,424,1,0,False,False,True,False,True,False,False,False,True,False,False
95.1,2,3,421,1,1,False,True,False,False,False,True,False,False,False,True,False
50.9,45,3,508,0,1,True,False,False,False,True,False,False,False,False,False,True
76.1,70,2,421,1,1,False,True,False,False,False,True,False,False,True,False,False
20.35,4,3,283,0,1,True,False,False,False,False,False,False,True,False,False,True
82.1,33,0,609,1,0,False,False,True,False,False,True,False,False,True,False,False
94.3,20,1,352,1,0,False,True,False,False,False,True,False,False,False,False,True
24.45,56,0,467,0,0,False,True,False,False,False,False,False,True,False,False,True
99.7,12,3,287,1,1,False,True,False,False,True,False,False,False,False,False,True
19.55,1,1,236,0,0,True,False,False,False,False,False,False,True,False,True,False
57.15,38,2,471,0,1,True,False,False,False,False,True,False,False,False,False,True
58.35,12,3,2352,0,1,False,False,False,True,False,True,False,False,False,False,True
20.2,1,2,2498,0,1,False,False,False,True,True,False,False,False,False,True,False
18.25,28,0,1826,0,0,False,False,False,True,False,True,False,False,False,False,True
50.2,43,0,185,0,0,True,False,False,False,False,False,False,True,False,False,True
106.6,61,1,574,1,0,False,False,True,False,False,False,True,False,True,False,False
55.3,16,0,297,0,0,False,True,False,False,False,False,True,False,False,False,True
70.1,10,0,488,0,0,False,True,False,False,False,False,True,False,False,False,True
80.3,63,1,603,1,0,False,False,True,False,False,True,False,False,True,False,False
23.75,62,1,50,0,0,False,False,True,False,False,True,False,False,False,False,True
40.4,46,2,466,0,1,False,False,True,False,False,True,False,False,False,False,True
20.4,1,0,336,0,0,True,False,False,False,False,False,False,True,False,True,False
55.3,9,2,3564,0,1,False,False,False,True,False,False,False,True,False,False,True
95.85,2,0,428,1,0,False,False,True,False,False,False,True,False,False,True,False
69.15,35,1,388,0,0,False,False,True,False,False,True,False,False,True,False,False
81.95,69,0,285,1,0,False,False,True,False,True,False,False,False,True,False,False
80.1,33,0,643,1,0,False,False,True,False,True,False,False,False,True,False,False
21.1,46,1,626,0,0,False,True,False,False,False,False,True,False,False,False,True
69.6,1,3,315,0,1,True,False,False,False,False,False,True,False,False,True,False
75.55,1,2,428,1,1,False,False,True,False,False,False,True,False,False,True,False
26.0,65,2,491,0,1,False,False,True,False,False,True,False,False,False,False,True
58.95,15,3,432,0,1,False,False,True,False,False,False,True,False,False,False,True
69.15,7,3,323,0,1,False,True,False,False,True,False,False,False,False,False,True
78.25,19,0,433,1,0,False,False,True,False,False,False,True,False,False,False,True
75.5,25,1,515,1,0,False,False,True,False,False,False,True,False,True,False,False
69.5,38,1,2496,0,0,False,False,False,True,False,True,False,False,True,False,False
18.7,53,0,309,0,0,False,False,True,False,False,False,False,True,False,False,True
45.3,1,3,505,0,1,False,True,False,False,False,False,True,False,False,True,False
69.1,1,3,298,0,1,False,True,False,False,False,False,False,True,False,True,False
20.85,52,1,176,0,0,False,False,True,False,False,True,False,False,False,False,True
78.8,43,1,280,1,0,False,False,True,False,False,False,True,False,True,False,False
54.15,23,0,430,0,0,False,False,True,False,False,False,True,False,False,False,True
80.55,2,0,363,1,0,False,True,False,False,False,False,True,False,False,True,False
50.2,34,2,871,0,1,False,False,False,True,True,False,False,False,False,False,True
44.6,6,0,484,0,0,True,False,False,False,True,False,False,False,False,False,True
51.55,26,1,440,0,0,False,False,True,False,False,True,False,False,False,False,True
44.9,2,0,206,0,0,False,False,True,False,True,False,False,False,False,True,False
19.7,11,3,504,0,1,False,True,False,False,False,True,False,False,False,False,True
49.65,1,3,560,0,1,False,False,True,False,False,False,False,True,False,True,False
97.75,53,3,282,1,1,False,True,False,False,True,False,False,False,True,False,False
19.75,1,1,283,0,0,False,True,False,False,False,True,False,False,False,True,False
76.45,14,0,751,1,0,False,False,True,False,False,False,True,False,False,False,True
25.6,22,3,421,0,1,True,False,False,False,True,False,False,False,False,False,True
84.3,64,0,501,1,0,False,True,False,False,False,True,False,False,True,False,False
72.0,62,1,501,1,0,False,False,True,False,False,True,False,False,True,False,False
65.4,36,1,309,0,0,False,True,False,False,False,False,False,True,True,False,False
81.0,4,1,403,1,0,True,False,False,False,False,False,True,False,False,False,True
85.4,38,3,2421,1,1,False,False,False,True,True,False,False,False,True,False,False
85.65,32,3,399,1,1,False,True,False,False,True,False,False,False,True,False,False
51.35,61,0,65,0,0,True,False,False,False,False,True,False,False,False,False,True
26.05,70,1,241,0,0,False,False,True,False,False,True,False,False,False,False,True
89.45,31,0,482,1,0,False,False,True,False,False,False,True,False,True,False,False
18.95,9,3,256,0,1,True,False,False,False,False,False,False,True,False,False,True
90.05,66,3,418,1,1,False,False,True,False,False,True,False,False,True,False,False
19.9,10,0,549,0,0,False,True,False,False,False,False,False,True,False,False,True
64.5,30,1,480,0,0,False,True,False,False,False,False,True,False,True,False,False
90.35,5,0,299,1,0,False,True,False,False,False,False,False,True,False,False,True
24.05,54,1,721,0,0,True,False,False,False,True,False,False,False,False,False,True
41.05,59,0,3600,0,0,False,False,False,True,True,False,False,False,False,False,True
25.25,40,0,92,0,0,False,False,True,False,False,True,False,False,False,False,True
108.95,35,0,76,1,0,True,False,False,False,False,False,True,False,True,False,False
61.65,12,1,512,0,0,False,False,True,False,False,False,False,True,False,False,True
95.25,42,3,445,1,1,False,True,False,False,True,False,False,False,True,False,False
108.05,72,3,484,1,1,False,False,True,False,False,True,False,False,True,False,False
39.35,63,2,295,0,1,True,False,False,False,True,False,False,False,False,False,True
19.95,4,1,380,0,0,False,False,True,False,False,False,False,True,False,False,True
53.0,68,3,389,0,1,False,True,False,False,False,False,True,False,False,False,True
64.85,32,0,125,0,0,True,False,False,False,True,False,False,False,True,False,False
80.15,5,0,295,1,0,False,False,True,False,False,False,True,False,False,False,True
109.15,72,2,50,1,1,False,True,False,False,False,True,False,False,True,False,False
76.2,1,1,543,1,0,False,False,True,False,False,False,True,False,False,True,False
55.8,1,1,3216,0,0,False,False,False,True,False,False,True,False,False,True,False
90.55,71,0,277,1,0,False,False,True,False,False,True,False,False,True,False,False
19.25,46,0,2398,0,0,False,False,False,True,False,False,False,True,False,False,True
23.9,13,1,2973,0,0,False,False,False,True,False,False,True,False,False,False,True
81.3,41,3,340,1,1,False,False,True,False,False,True,False,False,True,False,False
74.85,30,0,2162,1,0,False,False,False,True,False,False,True,False,True,False,False
69.2,1,0,367,0,0,False,True,False,False,False,False,True,False,False,True,False
49.45,22,0,286,0,0,False,True,False,False,False,True,False,False,False,False,True
20.05,1,0,423,0,0,False,False,True,False,False,False,False,True,False,True,False
78.15,10,0,399,1,0,False,False,True,False,False,True,False,False,False,False,True
44.85,19,2,270,0,1,False,True,False,False,False,True,False,False,False,False,True
56.2,27,3,3440,0,1,False,False,False,True,False,False,False,True,False,False,True
69.65,14,1,3477,0,0,False,False,False,True,False,False,True,False,False,False,True
113.75,59,1,483,1,0,True,False,False,False,False,False,True,False,True,False,False
75.7,2,0,772,1,0,False,False,True,False,False,False,True,False,False,True,False
21.05,12,1,393,0,0,False,True,False,False,True,False,False,False,False,False,True
45.9,4,1,2646,0,0,False,False,False,True,False,False,True,False,False,False,True
110.35,65,3,434,1,1,False,False,True,False,False,False,True,False,True,False,False
97.1,2,1,516,1,0,True,False,False,False,False,False,True,False,False,True,False
105.9,71,0,466,1,0,False,True,False,False,False,False,True,False,True,False,False
91.7,30,0,4000,1,0,False,False,False,True,False,True,False,False,True,False,False
74.95,29,3,216,1,1,True,False,False,False,False,False,True,False,True,False,False
99.15,5,2,526,1,1,False,False,True,False,False,False,False,True,False,False,True
92.6,17,1,381,1,0,True,False,False,False,False,False,True,False,False,False,True
24.2,61,1,500,0,0,False,True,False,False,False,False,False,True,False,False,True
89.45,16,3,439,1,1,False,False,True,False,False,True,False,False,False,False,True
20.05,47,1,692,0,0,True,False,False,False,False,False,False,True,False,False,True
79.25,37,0,50,1,0,True,False,False,False,False,False,False,True,True,False,False
25.25,8,0,2923,0,0,False,False,False,True,False,True,False,False,False,False,True
54.6,64,1,529,0,0,False,True,False,False,False,False,True,False,False,False,True
24.8,40,0,459,0,0,False,True,False,False,False,False,False,True,False,False,True
20.55,10,1,2109,0,0,False,False,False,True,False,False,False,True,False,False,True
75.75,9,1,372,1,0,False,False,True,False,True,False,False,False,False,False,True
94.0,53,0,438,1,0,True,False,False,False,False,False,True,False,True,False,False
20.7,1,1,415,0,0,False,True,False,False,False,False,True,False,False,True,False
19.95,13,1,2432,0,0,False,False,False,True,False,False,True,False,False,False,True
55.0,34,0,351,0,0,False,True,False,False,False,False,False,True,False,False,True
24.7,21,1,322,0,0,True,False,False,False,False,False,False,True,False,False,True
20.25,0,0,645,0,0,True,False,False,False,False,False,False,True,False,True,False
76.15,25,0,4143,1,0,False,False,False,True,False,True,False,False,True,False,False
69.95,1,0,348,0,0,True,False,False,False,False,True,False,False,False,True,False
