customerID,transaction_amount,customer_tenure_months,payment_method,retry_count,failure_reason,gateway_response_time_ms,customer_segment,payment_recovered
4919-IKATY,84.5,5,Electronic check,1,insufficient_funds,667,occasional,No
2495-TTHBQ,20.4,4,Mailed check,0,bank_decline,460,occasional,No
0485-ZBSLN,24.75,65,Credit card (automatic),1,insufficient_funds,493,occasional,Yes
3810-PJUHR,25.35,70,Mailed check,1,insufficient_funds,574,occasional,No
9050-QLROH,90.7,18,Credit card (automatic),1,insufficient_funds,255,occasional,Yes
0847-HGRML,20.0,62,Bank transfer (automatic),3,bank_decline,375,occasional,Yes
8232-CTLKO,59.75,66,Electronic check,1,bank_decline,763,occasional,No
9227-YBAXE,82.5,65,Bank transfer (automatic),0,network_error,2436,high_value_repeat,Yes
6168-WFVVF,70.3,3,Electronic check,2,bank_decline,567,new_customer,Yes
9860-LISIZ,20.35,34,Mailed check,0,insufficient_funds,544,occasional,No
0112-QAWRZ,90.8,16,Bank transfer (automatic),0,bank_decline,178,occasional,Yes
0877-SDMBN,103.95,54,Bank transfer (automatic),0,insufficient_funds,446,high_value_repeat,Yes
2786-GCDPI,104.95,50,Electronic check,0,insufficient_funds,422,high_value_repeat,Yes
4043-MKDTV,105.25,71,Electronic check,2,insufficient_funds,449,high_value_repeat,Yes
8065-YKXKD,74.75,10,Electronic check,1,card_expired,286,occasional,No
9637-EIHEQ,50.8,1,Electronic check,2,bank_decline,232,new_customer,Yes
9229-RQABD,23.75,18,Mailed check,1,card_expired,328,occasional,No
8313-KTIHG,61.3,4,Electronic check,0,bank_decline,385,occasional,Yes
5320-BRKGK,75.8,58,Mailed check,2,insufficient_funds,577,high_value_repeat,No
6284-KMNUF,98.0,56,Electronic check,0,insufficient_funds,672,high_value_repeat,Yes
9689-PTNPG,80.25,2,Electronic check,0,card_expired,609,new_customer,No
9465-RWMXL,78.9,32,Electronic check,1,network_error,3188,high_value_repeat,No
6229-UOLQL,52.0,56,Mailed check,0,bank_decline,249,occasional,No
2362-IBOOY,84.75,36,Electronic check,0,card_expired,338,high_value_repeat,No
3137-LUPIX,64.4,4,Mailed check,1,network_error,2667,occasional,Yes
0843-WTBXE,85.45,53,Bank transfer (automatic),1,insufficient_funds,305,high_value_repeat,No
6143-JQKEA,45.8,10,Credit card (automatic),0,network_error,2961,occasional,Yes
8676-OOQEJ,30.5,4,Electronic check,3,bank_decline,508,occasional,No
5515-IDEJJ,19.9,1,Mailed check,1,insufficient_funds,480,new_customer,Yes
9701-CDXHR,69.15,51,Mailed check,2,bank_decline,553,high_value_repeat,Yes
7450-NWRTR,99.45,12,Electronic check,0,card_expired,264,occasional,No
8124-NZVGJ,49.25,6,Mailed check,1,card_expired,539,occasional,No
2162-FRZAA,39.35,63,Bank transfer (automatic),2,bank_decline,295,occasional,No
5376-DEQCP,70.6,1,Electronic check,1,card_expired,258,new_customer,No
5118-MUEYH,105.1,48,Credit card (automatic),1,insufficient_funds,479,high_value_repeat,Yes
9095-HFAFX,81.0,5,Credit card (automatic),0,insufficient_funds,582,occasional,No
5627-TVBPP,20.1,35,Credit card (automatic),0,insufficient_funds,473,occasional,Yes
2379-ENZGV,84.85,6,Electronic check,1,bank_decline,403,occasional,Yes
3936-QQFLL,19.75,2,Mailed check,0,network_error,2748,new_customer,Yes
2589-AYCRP,19.75,50,Bank transfer (automatic),2,bank_decline,420,occasional,Yes
4067-HLYQI,70.4,33,Bank transfer (automatic),0,insufficient_funds,231,high_value_repeat,Yes
5124-EOGYE,20.45,31,Mailed check,3,insufficient_funds,213,occasional,No
5057-RKGLH,20.35,9,Mailed check,3,insufficient_funds,388,occasional,No
0292-WEGCH,86.2,54,Electronic check,0,card_expired,411,high_value_repeat,No
8910-ICHIU,95.65,46,Credit card (automatic),0,bank_decline,401,high_value_repeat,No
4097-YODCF,103.8,34,Electronic check,2,network_error,3040,high_value_repeat,Yes
9715-WZCLW,97.2,71,Electronic check,3,insufficient_funds,367,high_value_repeat,No
9786-YWNHU,63.55,63,Mailed check,0,bank_decline,484,high_value_repeat,Yes
6407-GSJNL,24.95,51,Bank transfer (automatic),0,bank_decline,378,occasional,Yes
6005-OBZPH,89.15,26,Electronic check,1,insufficient_funds,673,high_value_repeat,No
4049-ZPALD,99.0,64,Bank transfer (automatic),1,bank_decline,412,high_value_repeat,Yes
7932-WPTDS,24.8,1,Electronic check,0,card_expired,751,new_customer,No
3733-UOCWF,85.55,61,Bank transfer (automatic),1,insufficient_funds,452,high_value_repeat,Yes
6833-JMZYP,94.0,15,Credit card (automatic),0,insufficient_funds,367,occasional,Yes
2722-VOJQL,105.65,64,Credit card (automatic),0,card_expired,265,high_value_repeat,No
1310-QRITU,50.3,18,Electronic check,0,card_expired,183,occasional,No
8961-QDZZJ,95.0,57,Electronic check,0,insufficient_funds,251,high_value_repeat,Yes
9715-SBVSU,61.4,14,Bank transfer (automatic),0,insufficient_funds,268,occasional,No
8490-BXHEO,80.55,18,Credit card (automatic),1,network_error,2815,occasional,Yes
7173-TETGO,78.5,72,Bank transfer (automatic),0,bank_decline,321,high_value_repeat,Yes
7929-SKFGK,114.3,70,Credit card (automatic),0,network_error,2649,high_value_repeat,Yes
2300-RQGOI,20.05,38,Mailed check,0,card_expired,592,occasional,No
3563-SVYLG,62.65,68,Credit card (automatic),3,insufficient_funds,386,high_value_repeat,Yes
5228-EXCET,80.85,13,Electronic check,0,insufficient_funds,711,occasional,No
6435-VWCCY,92.7,65,Credit card (automatic),0,insufficient_funds,223,high_value_repeat,Yes
4998-IKFSE,100.45,30,Electronic check,1,card_expired,377,high_value_repeat,No
8630-QSGXK,75.2,51,Bank transfer (automatic),3,card_expired,319,high_value_repeat,No
2455-USLMV,84.75,31,Credit card (automatic),0,network_error,3249,high_value_repeat,Yes
7394-FKDNK,89.45,9,Electronic check,1,network_error,708,occasional,Yes
9488-FVZCC,79.5,72,Bank transfer (automatic),1,insufficient_funds,183,high_value_repeat,Yes
6331-LWDTQ,72.15,10,Credit card (automatic),1,insufficient_funds,383,occasional,Yes
5995-WWKKG,19.8,37,Electronic check,0,network_error,3741,occasional,Yes
1597-FZREH,76.4,2,Electronic check,1,insufficient_funds,433,new_customer,Yes
7879-CGSFV,100.9,55,Mailed check,0,insufficient_funds,197,high_value_repeat,Yes
9921-EZKBY,95.3,33,Bank transfer (automatic),1,insufficient_funds,220,high_value_repeat,No
7432-FFVAR,90.95,46,Bank transfer (automatic),1,insufficient_funds,650,high_value_repeat,No
7246-ZGQDF,54.5,1,Electronic check,0,insufficient_funds,306,new_customer,No
7000-WCEVQ,61.6,20,Mailed check,2,bank_decline,258,occasional,Yes
0727-IWKVK,79.9,9,Electronic check,0,bank_decline,621,occasional,Yes
5959-BELXA,96.15,32,Credit card (automatic),2,insufficient_funds,551,high_value_repeat,No
4456-RHSNB,49.6,19,Bank transfer (automatic),1,insufficient_funds,591,occasional,Yes
3512-IZIKN,65.3,70,Credit card (automatic),0,network_error,1739,high_value_repeat,Yes
2481-SBOYW,25.0,61,Credit card (automatic),0,insufficient_funds,171,occasional,Yes
7109-MFBYV,45.45,26,Electronic check,3,card_expired,419,occasional,No
1833-TCXKK,107.75,45,Bank transfer (automatic),0,insufficient_funds,450,high_value_repeat,No
1832-PEUTS,89.1,62,Credit card (automatic),0,insufficient_funds,454,high_value_repeat,Yes
6141-OOXUQ,19.65,1,Mailed check,0,bank_decline,621,new_customer,No
8660-BUETV,44.75,3,Mailed check,1,bank_decline,139,new_customer,No
0580-PIQHM,101.6,41,Bank transfer (automatic),1,insufficient_funds,528,high_value_repeat,Yes
5696-CEIQJ,103.15,67,Bank transfer (automatic),0,insufficient_funds,235,high_value_repeat,Yes
7503-ZGUZJ,84.65,1,Mailed check,0,insufficient_funds,528,new_customer,Yes
1696-HXOWK,95.65,71,Mailed check,0,insufficient_funds,328,high_value_repeat,Yes
3026-ATZYV,75.1,37,Bank transfer (automatic),0,bank_decline,277,high_value_repeat,Yes
4012-YCFAI,61.35,60,Mailed check,0,network_error,2012,high_value_repeat,Yes
2506-TNFCO,69.55,1,Electronic check,1,network_error,1343,new_customer,Yes
9970-QBCDA,19.7,6,Credit card (automatic),0,bank_decline,406,occasional,Yes
8718-PTMEZ,31.05,13,Electronic check,0,bank_decline,284,occasional,No
9496-IVVRP,51.0,11,Bank transfer (automatic),0,bank_decline,517,occasional,Yes
2207-OBZNX,51.0,7,Mailed check,3,insufficient_funds,496,occasional,Yes
2657-VPXTA,88.85,10,Electronic check,3,insufficient_funds,653,occasional,Yes
6551-VLJMV,20.05,34,Credit card (automatic),2,network_error,2793,occasional,No
1221-GHZEP,65.1,62,Mailed check,0,card_expired,478,high_value_repeat,No
9289-LBQVU,70.15,64,Mailed check,0,bank_decline,610,high_value_repeat,No
6142-VSJQO,44.35,1,Bank transfer (automatic),0,network_error,1997,new_customer,No
3458-IDMFK,20.75,25,Mailed check,0,bank_decline,176,occasional,No
6933-FHBZC,56.05,26,Mailed check,1,insufficient_funds,430,occasional,No
0221-NAUXK,19.95,10,Bank transfer (automatic),2,bank_decline,186,occasional,Yes
9770-KXGQU,98.6,53,Mailed check,2,insufficient_funds,768,high_value_repeat,Yes
6437-UKHMV,79.7,7,Electronic check,2,bank_decline,618,occasional,No
6538-POCHL,79.0,33,Credit card (automatic),0,insufficient_funds,724,high_value_repeat,Yes
6726-NNFWD,89.45,71,Credit card (automatic),1,card_expired,409,high_value_repeat,No
3002-WQZWT,74.2,29,Electronic check,0,network_error,2940,high_value_repeat,Yes
4277-UDIEF,81.0,24,Bank transfer (automatic),0,insufficient_funds,331,occasional,Yes
1208-NBVFH,49.6,20,Electronic check,1,card_expired,532,occasional,Yes
4912-PIGUY,84.6,1,Electronic check,0,bank_decline,217,new_customer,Yes
1114-CENIM,55.0,54,Credit card (automatic),0,card_expired,50,occasional,No
6060-DRTNL,84.85,5,Mailed check,0,card_expired,281,occasional,No
2725-TTRIQ,84.2,72,Bank transfer (automatic),1,insufficient_funds,181,high_value_repeat,No
3374-TTZTK,106.3,52,Electronic check,2,bank_decline,621,high_value_repeat,Yes
8990-ZXLSU,69.05,9,Electronic check,0,network_error,3952,occasional,No
2275-RBYQS,45.4,1,Mailed check,2,card_expired,189,new_customer,No
8473-VUVJN,73.65,1,Electronic check,0,insufficient_funds,593,new_customer,Yes
6289-CPNLD,73.9,33,Mailed check,0,card_expired,542,high_value_repeat,No
5536-SLHPM,77.75,55,Electronic check,1,insufficient_funds,164,high_value_repeat,Yes
4419-UJMUS,99.35,69,Electronic check,1,insufficient_funds,341,high_value_repeat,Yes
7794-JASDG,50.75,1,Mailed check,3,network_error,2035,new_customer,Yes
7609-YBPXG,87.1,54,Bank transfer (automatic),0,insufficient_funds,512,high_value_repeat,Yes
5519-TEEUH,20.15,33,Mailed check,1,insufficient_funds,215,occasional,Yes
7856-GANIL,98.7,45,Bank transfer (automatic),1,network_error,2420,high_value_repeat,Yes
0804-XBFBV,25.2,11,Electronic check,3,insufficient_funds,297,occasional,No
2676-OXPPQ,55.7,6,Bank transfer (automatic),0,card_expired,471,occasional,No
3703-TTEPD,65.35,21,Bank transfer (automatic),2,insufficient_funds,367,occasional,No
2799-TSLAG,25.3,65,Bank transfer (automatic),1,network_error,2071,occasional,Yes
0196-VULGZ,84.35,6,Electronic check,0,network_error,2329,occasional,Yes
8837-VVWLQ,84.95,8,Electronic check,1,network_error,4128,occasional,Yes
2696-NARTR,73.85,11,Electronic check,0,insufficient_funds,337,occasional,Yes
2208-NKVVH,24.25,43,Mailed check,1,insufficient_funds,243,occasional,No
7614-QVWQL,51.8,49,Bank transfer (automatic),2,insufficient_funds,487,occasional,No
1976-CFOCS,46.0,1,Electronic check,1,card_expired,378,new_customer,No
4631-OACRM,79.4,15,Electronic check,1,bank_decline,187,occasional,Yes
7139-JZFVG,60.5,60,Bank transfer (automatic),1,insufficient_funds,734,high_value_repeat,No
4987-GQWPO,25.1,17,Credit card (automatic),0,card_expired,347,occasional,No
3755-JBMNH,71.8,16,Bank transfer (automatic),0,insufficient_funds,343,occasional,Yes
1757-TCATG,20.05,35,Bank transfer (automatic),1,network_error,2627,occasional,Yes
6345-ULYRW,88.4,44,Mailed check,0,network_error,3884,high_value_repeat,Yes
4776-XSKYQ,30.25,12,Credit card (automatic),0,network_error,1156,occasional,Yes
8048-DSDFQ,20.2,1,Mailed check,1,bank_decline,441,new_customer,Yes
5753-QQWPW,59.9,28,Electronic check,0,card_expired,713,occasional,No
6010-DDPPW,25.15,70,Bank transfer (automatic),0,insufficient_funds,419,occasional,Yes
1809-DMJHQ,46.0,5,Mailed check,1,card_expired,214,occasional,No
6693-FRIRW,101.3,18,Credit card (automatic),0,network_error,2005,occasional,Yes
6586-MYGKD,76.95,70,Credit card (automatic),3,card_expired,431,high_value_repeat,No
3173-NVMPX,55.3,9,Mailed check,2,network_error,3564,occasional,No
0248-PGHBZ,92.45,67,Bank transfer (automatic),1,network_error,2228,high_value_repeat,Yes
0623-GDISB,48.45,1,Bank transfer (automatic),0,network_error,3161,new_customer,Yes
2892-GESUL,19.35,18,Mailed check,2,bank_decline,184,occasional,Yes
6923-EFPNL,51.75,4,Credit card (automatic),2,network_error,1345,occasional,Yes
7472-EQOAV,86.7,71,Bank transfer (automatic),2,network_error,2113,high_value_repeat,Yes
9574-RKJIF,94.4,30,Electronic check,0,insufficient_funds,615,high_value_repeat,No
2043-WVTQJ,55.7,1,Mailed check,1,network_error,2555,new_customer,No
8034-RYTVV,84.25,55,Credit card (automatic),2,bank_decline,443,high_value_repeat,Yes
3863-QSTYI,64.65,59,Electronic check,1,card_expired,441,high_value_repeat,No
2619-WFQWU,70.15,1,Mailed check,1,network_error,3387,new_customer,Yes
5044-LRQAQ,69.2,7,Bank transfer (automatic),1,network_error,2011,occasional,Yes
1716-LSAMB,54.65,45,Bank transfer (automatic),1,insufficient_funds,503,occasional,No
1333-PBMXB,24.75,54,Bank transfer (automatic),0,network_error,1835,occasional,No
6546-OPBBH,23.95,51,Mailed check,1,insufficient_funds,697,occasional,Yes
5985-BEHZK,105.0,72,Credit card (automatic),0,bank_decline,279,high_value_repeat,No
9127-QRZMH,59.85,44,Bank transfer (automatic),0,bank_decline,267,occasional,Yes
5919-VCZYM,20.05,2,Mailed check,0,insufficient_funds,482,new_customer,Yes
9644-KVCNC,92.15,66,Bank transfer (automatic),1,insufficient_funds,411,high_value_repeat,Yes
2137-DQMEV,44.8,68,Mailed check,0,network_error,2761,occasional,No
8174-LNWMW,20.9,31,Credit card (automatic),1,card_expired,434,occasional,No
9279-CJEOJ,95.4,21,Bank transfer (automatic),2,insufficient_funds,236,occasional,No
7964-VEXDG,80.35,21,Electronic check,0,card_expired,642,occasional,No
2404-JIBFC,85.1,55,Bank transfer (automatic),0,insufficient_funds,534,high_value_repeat,Yes
0778-NELLA,34.7,9,Credit card (automatic),0,insufficient_funds,603,occasional,No
8029-XYPWT,115.05,71,Bank transfer (automatic),2,bank_decline,320,high_value_repeat,Yes
4614-NUVZD,81.1,1,Electronic check,1,bank_decline,462,new_customer,No
4632-PAOYU,19.95,22,Mailed check,1,bank_decline,429,occasional,Yes
3803-KMQFW,20.55,1,Mailed check,0,bank_decline,569,new_customer,No
6804-GDMOI,106.6,61,Electronic check,1,insufficient_funds,574,high_value_repeat,No
2990-OGYTD,86.15,67,Bank transfer (automatic),2,insufficient_funds,428,high_value_repeat,No
6646-JPPHA,78.85,14,Electronic check,2,insufficient_funds,172,occasional,Yes
9572-MTILT,106.75,59,Electronic check,1,network_error,3923,high_value_repeat,Yes
7658-UYUQS,86.55,21,Bank transfer (automatic),0,bank_decline,483,occasional,Yes
7880-XSOJX,42.4,4,Mailed check,0,network_error,2013,occasional,Yes
9611-CTWIH,89.45,3,Electronic check,0,bank_decline,460,new_customer,Yes
4589-IUAJB,24.25,70,Bank transfer (automatic),0,network_error,1291,occasional,Yes
0329-GTIAJ,97.9,3,Electronic check,0,insufficient_funds,558,new_customer,No
8746-BFOAJ,20.5,21,Bank transfer (automatic),0,card_expired,179,occasional,No
8457-XIGKN,19.6,20,Credit card (automatic),0,insufficient_funds,366,occasional,Yes
6072-NUQCB,20.25,22,Bank transfer (automatic),3,insufficient_funds,436,occasional,No
6629-CZTTH,55.7,1,Mailed check,1,network_error,3331,new_customer,Yes
8838-GPHZP,20.6,63,Mailed check,2,card_expired,415,occasional,No
8750-QWZAJ,19.8,70,Bank transfer (automatic),1,network_error,3007,occasional,No
5364-EVNIB,79.8,13,Electronic check,0,card_expired,395,occasional,No
6918-UMQCG,80.2,5,Electronic check,1,insufficient_funds,395,occasional,Yes
0675-NCDYU,116.4,72,Credit card (automatic),0,card_expired,412,high_value_repeat,No
6339-DKLMK,31.65,13,Electronic check,1,card_expired,371,occasional,No
1346-PJWTK,94.15,61,Credit card (automatic),0,insufficient_funds,147,high_value_repeat,No
5088-QZLRL,20.65,1,Electronic check,3,bank_decline,284,new_customer,No
8023-QHAIO,76.85,56,Bank transfer (automatic),0,card_expired,436,high_value_repeat,No
4397-FRLTA,20.15,4,Mailed check,0,network_error,2300,occasional,Yes
3057-VJJQE,55.25,35,Mailed check,3,bank_decline,376,occasional,No
5087-SUURX,39.05,18,Electronic check,0,bank_decline,351,occasional,No
2302-OUZXB,82.15,72,Bank transfer (automatic),1,bank_decline,270,high_value_repeat,No
8133-ANHHJ,103.0,49,Bank transfer (automatic),1,insufficient_funds,326,high_value_repeat,No
2270-CHBFN,95.1,44,Credit card (automatic),2,insufficient_funds,353,high_value_repeat,No
0013-EXCHZ,83.9,3,Mailed check,3,insufficient_funds,400,new_customer,No
5982-FPVQN,95.15,37,Electronic check,3,insufficient_funds,459,high_value_repeat,Yes
9107-UKCKY,79.8,61,Electronic check,0,bank_decline,372,high_value_repeat,No
4654-ULTTN,74.8,70,Credit card (automatic),2,card_expired,245,high_value_repeat,No
5550-VFRLC,69.85,1,Electronic check,1,insufficient_funds,190,new_customer,No
5546-BYZSM,20.45,41,Electronic check,1,insufficient_funds,789,occasional,No
1492-KGETH,78.35,70,Bank transfer (automatic),0,insufficient_funds,230,high_value_repeat,Yes
4929-BSTRX,53.55,1,Mailed check,1,network_error,2085,new_customer,No
4163-HFTUK,19.1,51,Electronic check,3,network_error,2913,occasional,Yes
8215-NGSPE,20.0,42,Mailed check,3,bank_decline,454,occasional,No
2225-ZRGSG,93.9,70,Bank transfer (automatic),0,bank_decline,478,high_value_repeat,Yes
8859-YSTWS,19.95,48,Bank transfer (automatic),0,insufficient_funds,333,occasional,Yes
5271-YNWVR,113.15,68,Electronic check,0,insufficient_funds,435,high_value_repeat,No
7601-DHFWZ,24.0,48,Credit card (automatic),2,insufficient_funds,409,occasional,Yes
2657-ALMWY,84.95,26,Electronic check,1,insufficient_funds,353,high_value_repeat,No
6330-JKLPC,80.5,11,Bank transfer (automatic),1,bank_decline,436,occasional,Yes
4667-OHGKG,19.3,1,Mailed check,0,network_error,3344,new_customer,Yes
1998-VHJHK,19.15,27,Mailed check,0,network_error,2482,occasional,Yes
1707-HABPF,91.3,46,Bank transfer (automatic),1,card_expired,397,high_value_repeat,No
1660-HSOOQ,49.65,1,Mailed check,3,insufficient_funds,560,new_customer,No
7253-UVNDW,54.35,46,Credit card (automatic),1,insufficient_funds,544,occasional,No
0487-VVUVK,19.15,25,Mailed check,0,network_error,3767,occasional,Yes
7228-OMTPN,88.45,4,Electronic check,1,network_error,1095,occasional,Yes
5063-IUOKK,19.75,13,Mailed check,0,insufficient_funds,535,occasional,No
4508-OEBEY,75.5,31,Credit card (automatic),3,network_error,2981,high_value_repeat,Yes
0027-KWYKW,83.75,23,Electronic check,0,bank_decline,267,occasional,No
2308-STERM,19.4,2,Mailed check,1,card_expired,437,new_customer,No
5982-XMDEX,26.5,65,Bank transfer (automatic),0,network_error,3340,occasional,Yes
6284-AHOOQ,90.5,22,Bank transfer (automatic),1,insufficient_funds,275,occasional,No
6051-PTVNS,19.15,55,Credit card (automatic),1,network_error,2854,occasional,Yes
2344-JMOGN,94.85,9,Mailed check,1,network_error,3197,occasional,Yes
3799-ISUZQ,69.95,7,Bank transfer (automatic),0,bank_decline,239,occasional,Yes
2877-VDUER,40.9,35,Mailed check,0,card_expired,378,occasional,No
9152-AMKAK,80.25,6,Mailed check,0,insufficient_funds,445,occasional,Yes
1794-HBQTJ,48.6,1,Credit card (automatic),1,insufficient_funds,280,new_customer,Yes
9432-VOFYX,70.8,17,Electronic check,0,insufficient_funds,268,occasional,Yes
8049-WJCLQ,60.2,10,Mailed check,1,network_error,2391,occasional,Yes
6586-PSJOX,55.2,15,Credit card (automatic),2,bank_decline,520,occasional,Yes
2460-FPSYH,55.8,40,Electronic check,2,card_expired,496,occasional,No
9705-ZJBCG,54.15,13,Bank transfer (automatic),0,insufficient_funds,270,occasional,Yes
4818-DRBQT,80.15,29,Bank transfer (automatic),1,insufficient_funds,497,high_value_repeat,Yes
1320-HTRDR,75.5,3,Electronic check,0,card_expired,274,new_customer,No
6847-KJLTS,100.4,58,Bank transfer (automatic),1,insufficient_funds,158,high_value_repeat,No
9670-BPNXF,62.55,45,Credit card (automatic),2,insufficient_funds,344,high_value_repeat,No
3913-FCUUW,70.45,72,Bank transfer (automatic),0,network_error,3398,high_value_repeat,Yes
3301-VKTGC,85.5,68,Bank transfer (automatic),0,insufficient_funds,498,high_value_repeat,Yes
1493-AMTIE,20.2,1,Bank transfer (automatic),2,network_error,2498,new_customer,Yes
9555-SAHUZ,54.5,38,Electronic check,2,bank_decline,337,occasional,No
0816-TSPHQ,20.75,2,Mailed check,0,card_expired,341,new_customer,No
9932-WBWIK,20.35,11,Mailed check,1,network_error,2587,occasional,Yes
4619-EVPHY,91.0,20,Bank transfer (automatic),0,network_error,1645,occasional,Yes
5286-YHCVC,104.8,72,Bank transfer (automatic),0,network_error,2221,high_value_repeat,Yes
6424-ELEYH,74.75,3,Credit card (automatic),3,insufficient_funds,367,new_customer,No
4391-RESHN,104.05,23,Mailed check,2,insufficient_funds,197,occasional,No
9115-YQHGA,51.1,40,Electronic check,2,bank_decline,274,occasional,No
4462-CYWMH,89.8,62,Bank transfer (automatic),0,network_error,2828,high_value_repeat,Yes
8963-MQVYN,20.55,22,Electronic check,2,card_expired,401,occasional,No
2458-EOMRE,64.05,11,Bank transfer (automatic),0,insufficient_funds,353,occasional,No
9334-GWGOW,74.85,7,Electronic check,0,insufficient_funds,263,occasional,Yes
6821-BUXUX,96.65,13,Electronic check,1,insufficient_funds,636,occasional,No
5028-HTLJB,20.05,1,Mailed check,0,network_error,1829,new_customer,Yes
9801-GDWGV,103.45,39,Electronic check,2,insufficient_funds,437,high_value_repeat,No
6542-LWGXJ,25.0,3,Mailed check,1,card_expired,326,new_customer,No
5567-GZKQY,20.3,58,Credit card (automatic),0,bank_decline,405,occasional,Yes
1222-LRYKO,26.35,6,Mailed check,0,card_expired,468,occasional,No
2320-JRSDE,19.9,1,Electronic check,0,bank_decline,194,new_customer,Yes
2087-QAREY,54.7,22,Mailed check,0,network_error,2494,occasional,Yes
0601-WZHJF,46.35,14,Electronic check,1,insufficient_funds,578,occasional,Yes
4423-JWZJN,90.25,64,Credit card (automatic),2,network_error,3909,high_value_repeat,Yes
5143-WMWOG,19.95,1,Electronic check,0,network_error,2395,new_customer,Yes
6490-FGZAT,20.65,6,Mailed check,0,card_expired,406,occasional,No
5393-RXQSZ,79.6,1,Electronic check,1,insufficient_funds,731,new_customer,No
7452-FOLON,25.45,39,Bank transfer (automatic),2,network_error,3407,occasional,Yes
2320-TZRRH,19.5,20,Mailed check,0,bank_decline,307,occasional,Yes
0231-LXVAP,75.9,1,Electronic check,0,card_expired,307,new_customer,No
9444-JTXHZ,76.2,1,Electronic check,1,insufficient_funds,543,new_customer,No
4942-VZZOM,66.15,64,Credit card (automatic),0,network_error,1691,high_value_repeat,Yes
5510-BOIUJ,19.25,1,Mailed check,0,card_expired,563,new_customer,No
7502-BNYGS,69.1,46,Credit card (automatic),1,network_error,2767,high_value_repeat,Yes
4291-HYEBC,39.1,28,Electronic check,1,network_error,2914,occasional,Yes
6147-CBCRA,20.05,33,Mailed check,1,network_error,2294,occasional,Yes
6047-SUHPR,59.8,39,Electronic check,1,bank_decline,305,occasional,No
4471-KXAUH,84.3,42,Electronic check,1,network_error,3669,high_value_repeat,Yes
9752-ZNQUT,48.6,1,Electronic check,0,network_error,2302,new_customer,Yes
7638-QVMVY,79.0,7,Electronic check,0,insufficient_funds,338,occasional,Yes
1576-PFZIW,105.35,70,Credit card (automatic),0,bank_decline,387,high_value_repeat,Yes
5666-MBJPT,25.1,65,Bank transfer (automatic),0,bank_decline,428,occasional,No
7312-XSBAT,49.75,1,Electronic check,1,insufficient_funds,245,new_customer,No
3096-GKWEB,94.75,18,Electronic check,2,card_expired,315,occasional,No
2371-JQHZZ,93.0,24,Electronic check,3,insufficient_funds,307,occasional,Yes
0674-GCDXG,71.9,63,Bank transfer (automatic),1,network_error,3176,high_value_repeat,Yes
1121-QSIVB,77.55,44,Mailed check,0,network_error,1791,high_value_repeat,Yes
4396-KLSEH,19.85,4,Electronic check,0,insufficient_funds,136,occasional,Yes
3244-DCJWY,70.25,1,Electronic check,2,bank_decline,104,new_customer,Yes
2824-MYYBN,95.25,37,Electronic check,1,insufficient_funds,179,high_value_repeat,Yes
0875-CABNR,84.6,10,Credit card (automatic),1,network_error,3589,occasional,Yes
6345-HOVES,25.05,34,Bank transfer (automatic),2,card_expired,402,occasional,No
8318-LCNBW,53.15,35,Credit card (automatic),1,card_expired,475,occasional,No
6469-QJKZW,20.15,4,Electronic check,2,insufficient_funds,480,occasional,No
0147-ESWWR,101.25,39,Electronic check,0,insufficient_funds,408,high_value_repeat,Yes
1217-VASWC,100.55,43,Bank transfer (automatic),1,network_error,2440,high_value_repeat,Yes
7812-FZHPE,24.1,17,Mailed check,2,network_error,3335,occasional,Yes
6370-ZVHDV,25.3,61,Bank transfer (automatic),0,insufficient_funds,421,occasional,Yes
5915-DGNVC,71.8,49,Electronic check,1,insufficient_funds,609,high_value_repeat,Yes
6260-XLACS,19.7,4,Mailed check,0,insufficient_funds,493,occasional,Yes
3566-CAAYU,49.85,64,Electronic check,3,network_error,2005,occasional,Yes
4983-CCWMC,69.6,3,Mailed check,0,network_error,2102,new_customer,Yes
9103-CXVOK,19.75,1,Electronic check,1,insufficient_funds,290,new_customer,No
2896-TBNBE,80.8,40,Electronic check,0,card_expired,582,high_value_repeat,No
4797-AXPXK,60.0,1,Electronic check,1,insufficient_funds,339,new_customer,Yes
5229-PRWKT,86.55,8,Electronic check,0,bank_decline,280,occasional,Yes
6982-UQZLY,20.85,1,Mailed check,0,bank_decline,447,new_customer,Yes
2522-WLNSF,64.2,34,Bank transfer (automatic),1,network_error,2422,high_value_repeat,Yes
3841-CONLJ,35.0,1,Electronic check,3,bank_decline,444,new_customer,No
5057-LCOUI,50.75,39,Electronic check,0,bank_decline,683,occasional,Yes
0193-ESZXP,105.5,58,Credit card (automatic),0,bank_decline,536,high_value_repeat,No
4475-NVTLU,19.2,45,Electronic check,2,network_error,2521,occasional,Yes
4369-HTUIF,85.15,6,Bank transfer (automatic),1,insufficient_funds,188,occasional,Yes
9386-LDCZR,90.65,43,Credit card (automatic),3,insufficient_funds,325,high_value_repeat,Yes
9585-KKMFD,20.0,41,Mailed check,0,card_expired,506,occasional,No
5399-ZIMKF,74.65,5,Electronic check,1,card_expired,224,occasional,No
0336-KXKFK,61.2,72,Credit card (automatic),0,insufficient_funds,721,high_value_repeat,Yes
5619-XZZKR,19.95,4,Mailed check,0,card_expired,402,occasional,No
3948-FVVRP,54.8,9,Mailed check,1,card_expired,407,occasional,No
5327-XOKKY,73.45,72,Credit card (automatic),1,insufficient_funds,300,high_value_repeat,No
